Study_ID,filename,variable,group_id,mean,sd,se,error_type,plot_type,software,note
S_021,Chen_2018,TL,"PFDA, species 16",3.901960784,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDA, species 17",3.888888889,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDA, species 18",3.77124183,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDA, species 19",4.777777778,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 1",-1.82038835,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 2",-1.558252427,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 3",-0.451456311,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 4",-0.422330097,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 5",0.233009709,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 6",0.349514563,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 7",0.524271845,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 8",0.466019417,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 9",0.626213592,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 10",0.72815534,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 11",1.077669903,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 12",0.975728155,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 13",0.917475728,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 14",1.325242718,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 15",1.631067961,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 16",1.427184466,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 17",1.5,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 18",2.27184466,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFUnDA,"PFUnDA, species 19",1.106796117,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 1",1.815533981,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 2",1.996763754,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 3",2.462783172,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 4",3.084142395,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 5",2.812297735,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 6",3.13592233,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 7",3.446601942,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 8",3.731391586,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 9",3.213592233,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 10",3.239482201,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 11",3.433656958,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 12",3.705501618,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 13",3.886731392,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 14",3.925566343,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 15",3.886731392,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 16",3.731391586,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 17",3.03236246,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 18",3.783171521,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFUnDA, species 19",4.792880259,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 1",-1.915750196,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 2",-1.717596229,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 3",-1.165815659,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 4",-0.486187484,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 5",0.06749149,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 6",-0.154163394,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 7",0.706140351,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 8",1.401086672,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 9",1.340926944,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 10",1.14074365,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 11",0.822401152,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 12",0.960460854,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 13",1.058981409,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 14",1.138648861,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 15",1.616260801,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 16",1.875818277,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 17",3.089486777,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFDoDA,"PFDoDA, species 18",1.611874836,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 1",1.828947368,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 2",2,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 3",3.092105263,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 4",2.486842105,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 5",3.197368421,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 6",3.75,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 7",2.828947368,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 8",3.144736842,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 9",3.236842105,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 10",3.473684211,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 11",3.460526316,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 12",3.710526316,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 13",3.907894737,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 14",3.894736842,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 15",3.894736842,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 16",3.723684211,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 17",3.776315789,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFDoDA, species 18",4.776315789,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 1",0.294117647,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 2",0.838235294,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 3",1.823529412,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 4",2.058823529,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 5",2.294117647,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 6",2.514705882,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 7",2.691176471,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 8",2.647058824,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 9",3.264705882,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 10",2.691176471,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 11",3.191176471,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 12",3.397058824,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 13",3.558823529,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 14",3.926470588,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 15",3.897058824,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 16",3.970588235,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 17",4.147058824,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 18",4.323529412,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,ln_PFOS,"PFOS, species 19",3.044117647,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 1",1.833781879,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 2",1.989459182,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 3",3.085351788,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 4",3.673074459,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 5",3.724849417,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 6",3.201493016,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 7",3.135749071,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 8",3.005126233,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 9",2.807702166,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 10",2.442938613,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 11",3.435313341,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 12",3.4217929,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 13",3.238433936,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 14",3.734364988,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 15",3.891291811,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 16",3.891131616,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 17",3.77310009,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 18",3.903434576,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_021,Chen_2018,TL,"PFOS, species 19",4.768967064,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 1",1.142293241,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 2",0.471358229,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 3",1.693271479,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 4",0.271419722,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 5",-0.902368389,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 6",1.295230215,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 7",0.49612503,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 8",-0.519598667,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 9",-0.6581978,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 10",0.386502263,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 11",0.621636531,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 12",0.365739296,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 13",-0.087659328,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 14",-0.284591003,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 15",-0.442718719,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFBA,"PFBA, species 16",-0.364097973,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 1",1.985503904,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 2",2.089463427,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 3",2.215632814,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 4",2.648417683,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 5",2.759720206,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 6",2.961146304,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 7",3.065340948,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 8",3.112148054,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 9",3.227972129,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 10",3.303102237,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 11",3.604436547,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 12",3.515018335,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 13",3.490167885,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 14",3.439164779,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 15",3.516501404,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFBA, species 16",3.567721545,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 1",3.700564972,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 2",3.248587571,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 3",3.361581921,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 4",-1.892655367,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 5",-0.423728814,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 6",1.497175141,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 7",0.762711864,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 8",-1.751412429,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 9",-2.429378531,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 10",2.118644068,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 11",-1.779661017,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 12",-1.892655367,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 13",-2.175141243,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 14",-2.514124294,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 15",-2.372881356,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFHxA,"PFHxA, species 16",-3.785310734,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 1",2.007000138,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 2",2.123191401,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 3",2.259997244,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 4",2.659501171,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 5",2.798952735,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 6",2.978310597,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 7",3.080942538,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 8",3.12806945,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 9",3.23081163,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 10",3.330742731,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 11",3.492241973,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 12",3.576574342,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 13",3.530494695,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 14",3.471296679,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 15",3.608157641,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,TL,"PFHxA, species 16",3.579385421,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFOA,"PFOA, species 1",0.718722335,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
S_023,Du_2021,log_PFOA,"PFOA, species 2",-2.646701661,NA,NA,NA,Scatter plot,Webplot Digitiser,NA
