Initial_check,Initials_data_extraction,TMS_ID,FW_ID,Study_ID,PFAS_ID,Sample_type,Sample_type_comment,Biomass_conversion,Biomass_conversion_comment,Regression_type,Regression_type_comment,Conc_determ_method,Conc_determ_method_comment,Undetected_strategy_LOD,Undetected_strategy_LOQ,TMF_formula,TMF,TMF_lower_95CI,TMF_upper_95CI,TMF_se,TMS,TMS_lower_95CI,TMS_upper_95CI,TMS_se,TMS_calculated,TMS_se_calculated,n_samples,n_obs,n_obs_comment,tau/rho,intercept,pvalue,pvalue_adj,r,TMS_comment
,LR,TMS_233,FW_027,S_011,FOSA,whole-organisms only,"""Note that analyses were performed on whole-body homogenates.""",no,na,Linear regression,GLMM lmec function,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,0.4,0.37,0.42,na,na,na,43,,,na,na,na,na,na,Data extracted from Table S13. SE calculated from CIs.
,LR,TMS_234,FW_027,S_011,FOSAA,whole-organisms only,"""Note that analyses were performed on whole-body homogenates.""",no,na,Linear regression,GLMM lmec function,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,-0.19,-0.29,-0.09,na,na,na,43,,,na,na,na,na,na,Data extracted from Table S13. SE calculated from CIs.
,LR,TMS_235,FW_027,S_011,MeFOSAA,whole-organisms only,"""Note that analyses were performed on whole-body homogenates.""",no,na,Linear regression,GLMM lmec function,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,0.17,0.13,0.21,na,na,na,43,,,na,na,na,na,na,Data extracted from Table S13. SE calculated from CIs.
,LR,TMS_236,FW_027,S_011,EtFOSAA,whole-organisms only,"""Note that analyses were performed on whole-body homogenates.""",no,na,Linear regression,GLMM lmec function,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,0.16,0.11,0.22,na,na,na,43,,,na,na,na,na,na,Data extracted from Table S13. SE calculated from CIs.
,LR,TMS_237,FW_027,S_011,6:2 diPAP,whole-organisms only,"""Note that analyses were performed on whole-body homogenates.""",no,na,Linear regression,GLMM lmec function,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,0.07,0.04,0.11,na,na,na,43,,,na,na,na,na,na,Data extracted from Table S13. SE calculated from CIs.
,LR,TMS_238,FW_028,S_012,l-PFOS,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,1.53,1.49,1.57,na,na,na,na,na,na,na,44,,,0.215,na,0.043,0.043,na,Data extracted from Table 1. SE calculated from CIs.
,LR,TMS_239,FW_028,S_012,br-PFOS,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,1.53,1.45,1.61,na,na,na,na,na,na,na,44,,,0.052,na,> 0.05,na,na,Data extracted from Table 1. SE calculated from CIs.
,LR,TMS_240,FW_028,S_012,PFTrDA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,0.39,0.38,0.4,na,na,na,na,na,na,na,44,,,−0.386,na,< 0.001,0.001,na,Data extracted from Table 1. SE calculated from CIs.
,LR,TMS_241,FW_028,S_012,l-FOSA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,0.64,0.62,0.66,na,na,na,na,na,na,na,44,,,−0.177,na,> 0.05,na,na,Data extracted from Table 1. SE calculated from CIs.
,LR,TMS_242,FW_028,S_012,br-FOSA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,0.83,0.78,0.88,na,na,na,na,na,na,na,44,,,−0.119,na,> 0.05,na,na,Data extracted from Table 1. SE calculated from CIs.
,LR,TMS_243,FW_028,S_012,PFUnDA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,0.41,0.39,0.43,na,na,na,na,na,na,na,44,,,−0.226,na,0.034,0.034,na,Data extracted from Table 1. SE calculated from CIs.
,LR,TMS_244,FW_028,S_012,PFDoDA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,0.94,0.88,1,na,na,na,na,na,na,na,44,,,−0.075,na,> 0.05,na,na,Data extracted from Table 1. SE calculated from CIs.
,LR,TMS_245,FW_028,S_012,PFTeDA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,0.62,0.48,0.8,na,na,na,na,na,na,na,44,,,−0.329,na,0.002,0.002,na,Data extracted from Table 1. SE calculated from CIs.
,LR,TMS_246,FW_028,S_012,PFNA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,1.34,1.27,1.42,na,na,na,na,na,na,na,44,,,0.029,na,> 0.05,na,na,Data extracted from Table 1. SE calculated from CIs.
,LR,TMS_247,FW_028,S_012,l-EtFOSA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,1.8,1.72,1.89,na,na,na,na,na,na,na,44,,,0.112,na,> 0.05,na,na,Data extracted from Table 1. SE calculated from CIs.
,LR,TMS_248,FW_028,S_012,br-EtFOSA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,1.6,1.38,1.86,na,na,na,na,na,na,na,44,,,−0.021,na,> 0.05,na,na,Data extracted from Table 1. SE calculated from CIs.
,LR,TMS_249,FW_029,S_012,PFNA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,3.95,1.88,8.31,na,na,na,na,na,na,na,18,,,0.219,na,> 0.05,na,na,Data extracted from Table S13. SE calculated from CIs.
,LR,TMS_250,FW_029,S_012,PFUnDA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,2.37,1.34,4.16,na,na,na,na,na,na,na,18,,,0.233,na,> 0.05,na,na,Data extracted from Table S13. SE calculated from CIs.
,LR,TMS_251,FW_029,S_012,PFDoDA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,3.15,1.29,7.68,na,na,na,na,na,na,na,18,,,0.131,na,> 0.05,na,na,Data extracted from Table S13. SE calculated from CIs.
,LR,TMS_252,FW_029,S_012,PFTrDA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,0.53,0.45,0.62,na,na,na,na,na,na,na,18,,,-0.234,na,> 0.05,na,na,Data extracted from Table S13. SE calculated from CIs.
,LR,TMS_253,FW_029,S_012,PFTeDA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,0.44,0.27,0.74,na,na,na,na,na,na,na,18,,,-0.225,na,> 0.05,na,na,Data extracted from Table S13. SE calculated from CIs.
,LR,TMS_254,FW_029,S_012,l-PFOS,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,3.22,2.4,4.33,na,na,na,na,na,na,na,18,,,0.374,na,< 0.05,0.05,na,Data extracted from Table S13. SE calculated from CIs.
,LR,TMS_255,FW_029,S_012,br-PFOS,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,8.82,5.18,15,na,na,na,na,na,na,na,18,,,0.369,na,< 0.05,0.05,na,Data extracted from Table S13. SE calculated from CIs.
,LR,TMS_256,FW_029,S_012,l-FOSA,whole-organisms only,"See ""Biomass_conversion_comment"" column",yes,"""The Trophic Magnification Factor (TMF) was obtained as 10slope by plotting the logarithm-transformed concentration of a given PFAS against the TP. TMF calculations were carried out using soft tissue PFAS concentrations for bivalves, polychaeta and shrimp, and estimated whole-body PFAS concentrations (Cwb) for fish and crab.""",Linear regression,The study also provides the Kendall’s τ correlation coefficient ,wet weight concentrations (ww),na,imputation,na,10^slope,1.84,1.33,2.54,na,na,na,na,na,na,na,18,,,0.959,na,> 0.05,na,na,Data extracted from Table S13. SE calculated from CIs.
