"TMF_ID","FW_ID","PFAS_ID","Sample_type","Biomass_conversion","Regression_type","Conc_determ_method","Undetected_strategy_LOD","Undetected_strategy_LOQ","TMF_formula","TMF","TMF_lower_95CI","TMF_upper_95CI","TMF_se","TMS","TMS_lower_95CI","TMS_upper_95CI","TMS_se","TMS_calculated","TMS_se_calculated","n_samples","n_obs","tau.rho","intercept","pvalue","pvalue_adj","r","z_value","ln_TMF","ln_TMF_se","Study_ID","Ecosystem","Location","Latitude","Longitude","Latitude_DD","Longitude_DD","Species_composition","n_species","Species_highest_TL","Species_cn_highest_TL","Taxa_highest_TL","TL_calculation_method","TL_values","Breathing_type_fw","Breathing_type","TL_highest","TL_lowest","fw_length","Author_year","Note","Rd_ext","Rd_ext_done","Lm_done","Title","DOI","Journal","Study_design","TEF","TEF_unit_of_measurement","TL_calculation_baseline","IFF","Linear_regression_formula","Aggregation","Regression_variable","year_publication","Synonym","Compound_full_name","Molecular_formula","ccl","Chain_length","Class","CASRN"
"TMF_211","FW_026","br-PFOS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",1.5,1.3,1.6,0.153061224489796,0.176091259055681,NA,NA,NA,NA,NA,"80","",NA,NA,NA,NA,NA,NA,0.405465108108164,0.102040816326531,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",6,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Branched perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA",NA
"TMF_212","FW_026","l-PFOS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",0.94,0.92,0.97,0.0255102040816326,-0.0268721464003014,NA,NA,NA,NA,NA,"80","",NA,NA,NA,NA,NA,NA,-0.0618754037180875,0.0271385149804602,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",6,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Linear perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA","1763-23-1"
"TMF_213","FW_026","MeFOSAA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",0.18,0.08,0.42,0.173469387755102,-0.744727494896694,NA,NA,NA,NA,NA,"80","",NA,NA,NA,NA,NA,NA,-1.71479842809193,0.963718820861678,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",6,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"2-(N-methylperfluorooctane sulfonamido) acetic acid","C8F17SO2N(CH3)CH2COOH",8,"long","Precursor and/or intermediate",NA
"TMF_214","FW_026","FOSA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",1.2,1.2,1.25,0.0255102040816327,0.0791812460476248,NA,NA,NA,NA,NA,"80","",NA,NA,NA,NA,NA,NA,0.182321556793955,0.0212585034013606,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",6,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFOSA","Perfluorooctanesulfonamide","C8F17SO2NH2",8,"long","Precursor and/or intermediate","754-91-6"
"TMF_215","FW_027","PFHxA","whole-organisms only","no","Linear regression","wet weight concentrations (ww)",NA,NA,"10^slope",0.229086765276777,NA,NA,1.27980221399795,-0.64,-0.74,-0.53,0.107142857142857,NA,NA,"43","",NA,NA,NA,NA,NA,NA,-1.47365445951619,5.58653928546124,"S_011","freshwater","Europe","48° 40′ N","2° 21’ E",48.6667,"2.35°","fish and other species",14,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.4, 2.7-3.1, 2.6-3, 2.6-3, 3-3.2, 2.8-3, 2.9-3.1, 3-3.5, 1.9-2.1, 2.1-2.3, 2, 1.2, 1.1, 1.0, 1.2","not water-breathing only","Water breathing",3.5,1,2.5,"Simonnet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluoroalkyl acids (PFAAs) in the food web of an urban river: Assessment of the trophic transfer of targeted and unknown precursors and implications.","10.1039/C9EM00322C","Environmental Science: Processes & Impacts","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"Perfluorohexanoic acid","C5F11CO2H",6,"short","PFCA","307-24-4"
"TMF_216","FW_027","PFOA","whole-organisms only","no","Linear regression","wet weight concentrations (ww)",NA,NA,"10^slope",0.562341325190349,NA,NA,1.12465782211982,-0.25,-0.3,-0.2,0.0510204081632653,NA,NA,"43","",NA,NA,NA,NA,NA,NA,-0.575646273248511,1.99995584841489,"S_011","freshwater","Europe","48° 40′ N","2° 21’ E",48.6667,"2.35°","fish and other species",14,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.4, 2.7-3.1, 2.6-3, 2.6-3, 3-3.2, 2.8-3, 2.9-3.1, 3-3.5, 1.9-2.1, 2.1-2.3, 2, 1.2, 1.1, 1.0, 1.2","not water-breathing only","Water breathing",3.5,1,2.5,"Simonnet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluoroalkyl acids (PFAAs) in the food web of an urban river: Assessment of the trophic transfer of targeted and unknown precursors and implications.","10.1039/C9EM00322C","Environmental Science: Processes & Impacts","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"Perfluorooctanoic acid","C8F17COOH",8,"long","PFCA","335-67-1"
"TMF_217","FW_027","PFNA","whole-organisms only","no","Linear regression","wet weight concentrations (ww)",NA,NA,"10^slope",1.58489319246111,NA,NA,1.06049885531283,0.2,0.17,0.22,0.0255102040816326,NA,NA,"43","",NA,NA,NA,NA,NA,NA,0.460517018598809,0.669129541572467,"S_011","freshwater","Europe","48° 40′ N","2° 21’ E",48.6667,"2.35°","fish and other species",14,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.4, 2.7-3.1, 2.6-3, 2.6-3, 3-3.2, 2.8-3, 2.9-3.1, 3-3.5, 1.9-2.1, 2.1-2.3, 2, 1.2, 1.1, 1.0, 1.2","not water-breathing only","Water breathing",3.5,1,2.5,"Simonnet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluoroalkyl acids (PFAAs) in the food web of an urban river: Assessment of the trophic transfer of targeted and unknown precursors and implications.","10.1039/C9EM00322C","Environmental Science: Processes & Impacts","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"Perfluorononanoic acid","C9F17COOH",9,"long","PFCA","375-95-1"
"TMF_218","FW_027","PFDA","whole-organisms only","no","Linear regression","wet weight concentrations (ww)",NA,NA,"10^slope",2.57039578276886,NA,NA,1.16500162359185,0.41,0.34,0.47,0.0663265306122449,NA,NA,"43","",NA,NA,NA,NA,NA,NA,0.944059888127559,0.453238225568865,"S_011","freshwater","Europe","48° 40′ N","2° 21’ E",48.6667,"2.35°","fish and other species",14,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.4, 2.7-3.1, 2.6-3, 2.6-3, 3-3.2, 2.8-3, 2.9-3.1, 3-3.5, 1.9-2.1, 2.1-2.3, 2, 1.2, 1.1, 1.0, 1.2","not water-breathing only","Water breathing",3.5,1,2.5,"Simonnet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluoroalkyl acids (PFAAs) in the food web of an urban river: Assessment of the trophic transfer of targeted and unknown precursors and implications.","10.1039/C9EM00322C","Environmental Science: Processes & Impacts","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"Perfluorodecanoic acid","C10F19COOH",10,"long","PFCA","335-76-2"
"TMF_219","FW_027","PFUnDA","whole-organisms only","no","Linear regression","wet weight concentrations (ww)",NA,NA,"10^slope",2.18776162394955,NA,NA,1.04811313415469,0.34,0.32,0.36,0.0204081632653061,NA,NA,"43","",NA,NA,NA,NA,NA,NA,0.782878931617976,0.479080135002338,"S_011","freshwater","Europe","48° 40′ N","2° 21’ E",48.6667,"2.35°","fish and other species",14,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.4, 2.7-3.1, 2.6-3, 2.6-3, 3-3.2, 2.8-3, 2.9-3.1, 3-3.5, 1.9-2.1, 2.1-2.3, 2, 1.2, 1.1, 1.0, 1.2","not water-breathing only","Water breathing",3.5,1,2.5,"Simonnet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluoroalkyl acids (PFAAs) in the food web of an urban river: Assessment of the trophic transfer of targeted and unknown precursors and implications.","10.1039/C9EM00322C","Environmental Science: Processes & Impacts","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,"PFUnA","Perfluoroundecanoic acid","C11F21COOH",11,"long","PFCA","2058-94-8"
"TMF_220","FW_027","PFDoDA","whole-organisms only","no","Linear regression","wet weight concentrations (ww)",NA,NA,"10^slope",2.39883291901949,NA,NA,1.04811313415469,0.38,0.36,0.4,0.0204081632653061,NA,NA,"43","",NA,NA,NA,NA,NA,NA,0.874982335337737,0.436926276042225,"S_011","freshwater","Europe","48° 40′ N","2° 21’ E",48.6667,"2.35°","fish and other species",14,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.4, 2.7-3.1, 2.6-3, 2.6-3, 3-3.2, 2.8-3, 2.9-3.1, 3-3.5, 1.9-2.1, 2.1-2.3, 2, 1.2, 1.1, 1.0, 1.2","not water-breathing only","Water breathing",3.5,1,2.5,"Simonnet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluoroalkyl acids (PFAAs) in the food web of an urban river: Assessment of the trophic transfer of targeted and unknown precursors and implications.","10.1039/C9EM00322C","Environmental Science: Processes & Impacts","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,"PFDoA","Perfluorododecanoic acid","C12F25COOH",12,"long","PFCA","307-55-1"
"TMF_221","FW_027","PFTrDA","whole-organisms only","no","Linear regression","wet weight concentrations (ww)",NA,NA,"10^slope",2.88403150312661,NA,NA,1.04811313415469,0.46,0.44,0.48,0.0204081632653061,NA,NA,"43","",NA,NA,NA,NA,NA,NA,1.05918914277726,0.363419447054727,"S_011","freshwater","Europe","48° 40′ N","2° 21’ E",48.6667,"2.35°","fish and other species",14,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.4, 2.7-3.1, 2.6-3, 2.6-3, 3-3.2, 2.8-3, 2.9-3.1, 3-3.5, 1.9-2.1, 2.1-2.3, 2, 1.2, 1.1, 1.0, 1.2","not water-breathing only","Water breathing",3.5,1,2.5,"Simonnet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluoroalkyl acids (PFAAs) in the food web of an urban river: Assessment of the trophic transfer of targeted and unknown precursors and implications.","10.1039/C9EM00322C","Environmental Science: Processes & Impacts","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,"PFTriA","Perfluorotridecanoic Acid","C13F25COOH",13,"long","PFCA","72629-94-8"
"TMF_222","FW_027","PFTeDA","whole-organisms only","no","Linear regression","wet weight concentrations (ww)",NA,NA,"10^slope",2.88403150312661,NA,NA,1.04811313415469,0.46,0.44,0.48,0.0204081632653061,NA,NA,"43","",NA,NA,NA,NA,NA,NA,1.05918914277726,0.363419447054727,"S_011","freshwater","Europe","48° 40′ N","2° 21’ E",48.6667,"2.35°","fish and other species",14,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.4, 2.7-3.1, 2.6-3, 2.6-3, 3-3.2, 2.8-3, 2.9-3.1, 3-3.5, 1.9-2.1, 2.1-2.3, 2, 1.2, 1.1, 1.0, 1.2","not water-breathing only","Water breathing",3.5,1,2.5,"Simonnet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluoroalkyl acids (PFAAs) in the food web of an urban river: Assessment of the trophic transfer of targeted and unknown precursors and implications.","10.1039/C9EM00322C","Environmental Science: Processes & Impacts","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,"PFTA","Perfluorotetradecanoic acid","C14F27COOH",14,"long","PFCA","0376-06-07"
"TMF_223","FW_027","PFHxS","whole-organisms only","no","Linear regression","wet weight concentrations (ww)",NA,NA,"10^slope",1.17489755493953,NA,NA,1.20679264063933,0.07,-0.01,0.15,0.0816326530612245,NA,NA,"43","",NA,NA,NA,NA,NA,NA,0.161180956509583,1.02714712067082,"S_011","freshwater","Europe","48° 40′ N","2° 21’ E",48.6667,"2.35°","fish and other species",14,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.4, 2.7-3.1, 2.6-3, 2.6-3, 3-3.2, 2.8-3, 2.9-3.1, 3-3.5, 1.9-2.1, 2.1-2.3, 2, 1.2, 1.1, 1.0, 1.2","not water-breathing only","Water breathing",3.5,1,2.5,"Simonnet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluoroalkyl acids (PFAAs) in the food web of an urban river: Assessment of the trophic transfer of targeted and unknown precursors and implications.","10.1039/C9EM00322C","Environmental Science: Processes & Impacts","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"Perfluorohexanesulphonic acid","C6F13SO3H",6,"long","PFSA","355-46-4"
"TMF_224","FW_027","PFHpS","whole-organisms only","no","Linear regression","wet weight concentrations (ww)",NA,NA,"10^slope",1.54881661891248,NA,NA,1.12465782211982,0.19,0.14,0.24,0.0510204081632653,NA,NA,"43","",NA,NA,NA,NA,NA,NA,0.437491167668869,0.726140079068567,"S_011","freshwater","Europe","48° 40′ N","2° 21’ E",48.6667,"2.35°","fish and other species",14,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.4, 2.7-3.1, 2.6-3, 2.6-3, 3-3.2, 2.8-3, 2.9-3.1, 3-3.5, 1.9-2.1, 2.1-2.3, 2, 1.2, 1.1, 1.0, 1.2","not water-breathing only","Water breathing",3.5,1,2.5,"Simonnet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluoroalkyl acids (PFAAs) in the food web of an urban river: Assessment of the trophic transfer of targeted and unknown precursors and implications.","10.1039/C9EM00322C","Environmental Science: Processes & Impacts","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"perfluoroheptanesulfonic acid ","C7HF15SO3",7,"long","PFSA","375-92-8"
"TMF_225","FW_027","PFOS","whole-organisms only","no","Linear regression","wet weight concentrations (ww)",NA,NA,"10^slope",1.54881661891248,NA,NA,1.06049885531283,0.19,0.16,0.21,0.0255102040816326,NA,NA,"43","",NA,NA,NA,NA,NA,NA,0.437491167668869,0.684715570819139,"S_011","freshwater","Europe","48° 40′ N","2° 21’ E",48.6667,"2.35°","fish and other species",14,"Barbus barbus","Common barbel","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors","3.4, 2.7-3.1, 2.6-3, 2.6-3, 3-3.2, 2.8-3, 2.9-3.1, 3-3.5, 1.9-2.1, 2.1-2.3, 2, 1.2, 1.1, 1.0, 1.2","not water-breathing only","Water breathing",3.5,1,2.5,"Simonnet-Laprade_2019","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Biomagnification of perfluoroalkyl acids (PFAAs) in the food web of an urban river: Assessment of the trophic transfer of targeted and unknown precursors and implications.","10.1039/C9EM00322C","Environmental Science: Processes & Impacts","Observational. Field study.","3.4","‰","2","No","log[PFAS] = TL(slope) + intercept","No","TL",2019,NA,"Perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA",NA
